NonFruit_Odor Data,TGS2620,TGS2610,TGS2602,MQ4,MQ5,temp,humid
,261,18,238,239,21,24,41
,288,17,263,254,22,24,41
,290,19,254,257,22,24,41
,268,19,241,231,22,24,41
,269,18,230,231,20,24,41
,278,18,242,247,22,24,41
,262,17,242,227,19,24,41
,271,17,236,235,21,24,41
,284,18,247,245,21,24,41
,305,17,261,270,22,24,41
,265,17,243,230,21,24,41
,299,18,251,249,22,24,41
,284,18,247,249,21,24,41
,292,16,248,257,22,24,41
,264,19,235,233,21,24,41
,297,18,261,260,20,24,41
,255,17,236,226,23,24,41
,286,19,257,254,21,24,41
,292,19,256,254,22,24,41
,280,15,229,243,22,24,41
,269,18,233,225,21,24,41
,295,17,251,261,21,24,41
,292,18,261,251,21,24,41
,287,18,247,249,21,24,41
,287,19,243,242,22,24,41
,273,20,241,242,22,24,41
,279,17,242,243,19,24,41
,292,17,252,247,23,24,41
,301,18,258,262,21,24,41
,276,18,244,240,19,24,41
,284,17,240,251,21,24,41
,281,17,246,247,21,24,41
,290,17,255,254,22,24,41
,262,17,228,237,21,24,41
,266,18,235,236,23,24,41
,271,20,241,245,21,24,41
,269,18,237,236,22,24,41
,264,19,235,236,21,24,41
,282,18,225,243,21,24,41
,291,18,249,252,20,24,41
,304,18,253,259,21,24,41
,290,18,260,251,21,24,41
,274,18,234,237,21,24,41
,269,19,226,238,21,24,41
,283,18,247,250,20,24,41
,301,17,262,261,21,24,41
,290,18,249,255,21,24,41
,287,17,241,245,21,24,41
,252,18,241,223,20,24,41
,259,18,234,230,22,24,41
,283,18,244,243,22,24,41
,295,18,255,247,19,24,41
,300,17,263,260,22,24,41
,274,18,242,244,22,24,41
,277,18,242,235,23,24,41
,303,18,256,254,21,24,41
,278,18,237,242,21,24,41
,273,17,240,238,22,24,41
,292,18,267,255,20,24,41
,276,18,220,240,21,24,41
,291,19,263,253,21,24,41
,263,17,238,233,20,24,41
,280,18,244,245,21,24,41
,301,17,266,262,21,24,41
,259,20,239,224,20,24,41
,275,18,241,247,19,24,41
,299,17,259,265,21,24,41
,262,17,233,225,21,24,41
,287,18,258,252,21,24,41
,273,17,245,236,21,24,41
,264,18,239,238,22,24,41
,300,18,259,256,21,24,41
,271,18,229,237,20,24,41
,281,18,242,238,20,24,41
,300,20,261,261,21,24,41
,265,18,229,238,20,24,41
,292,17,251,252,21,24,41
,294,18,261,256,20,24,41
,255,18,244,227,21,24,41
,258,18,227,219,21,24,41
,266,18,235,234,23,24,41
,277,19,239,243,19,24,41
,295,18,253,262,19,24,41
,272,17,243,242,21,24,41
,279,17,242,243,20,24,41
,280,18,248,247,21,24,41
,277,18,239,239,21,24,41
,279,19,231,245,19,24,41
,299,17,254,260,23,24,41
,299,17,258,263,21,24,41
,285,19,246,249,20,24,41
,272,18,243,239,21,24,41
,268,17,231,231,24,24,41
,265,18,240,226,21,24,41
,281,17,245,248,21,24,41
,284,17,252,252,22,24,41
,295,18,266,257,20,24,41
,280,19,244,249,21,24,41
,269,17,229,236,22,24,41
,275,17,230,241,20,24,41
,292,17,246,249,19,24,41
,302,18,261,261,21,24,41
,292,18,250,258,20,24,41
,276,19,231,237,23,24,41
,282,18,237,237,19,24,41
,296,18,263,253,21,24,41
,293,19,258,258,20,24,41
,281,18,249,249,22,24,41
,272,18,252,239,20,24,41
,278,18,234,241,19,24,41
,268,18,234,235,20,24,41
,271,17,239,244,21,24,41
,283,18,252,248,21,24,41
,280,17,233,246,21,24,41
,273,18,244,242,22,24,41
,268,18,241,242,21,24,41
,265,18,231,240,21,24,41
,273,17,230,233,22,24,41
,284,18,226,245,21,24,41
,282,19,246,248,22,24,41
,293,18,247,257,19,24,41
,301,17,253,259,20,24,41
,311,18,264,270,21,24,41
,293,18,246,250,22,24,41
,284,20,249,252,21,24,41
,282,18,245,246,21,24,41
,292,19,255,255,20,24,41
,298,19,253,253,19,24,41
,295,18,264,265,21,24,41
,297,18,255,261,20,24,41
,301,16,260,255,21,24,41
,292,18,268,258,20,24,41
,309,17,265,256,19,24,41
,303,18,254,260,21,24,41
,300,17,245,257,21,24,41
,295,17,254,254,20,24,41
,287,17,251,251,23,24,41
,285,19,245,247,21,24,41
,270,18,248,238,20,24,41
,281,17,244,252,20,24,41
,276,17,231,239,22,24,41
,280,17,240,236,21,24,41
,274,18,233,228,21,24,41
,269,18,232,231,20,24,41
,280,18,240,243,19,24,41
,273,17,231,237,21,24,41
,262,19,233,229,21,24,41
,258,18,235,232,19,24,41
,282,18,246,247,21,24,41
,307,18,259,270,20,24,41
,292,18,256,249,21,24,41
,270,17,238,232,21,24,41
,263,19,234,238,20,24,41
,275,18,241,242,21,24,41
,284,17,240,246,21,24,41
,300,19,261,255,21,24,41
,280,17,243,245,22,24,41
,266,17,235,229,21,24,41
,300,17,243,257,19,24,41
,292,17,269,257,21,24,41
,282,18,250,250,22,24,41
,279,18,246,242,20,24,41
,276,18,241,242,21,24,41
,290,17,249,254,21,24,41
,294,17,269,255,20,24,41
,282,18,247,245,21,24,41
,284,17,249,249,21,24,41
,273,18,228,239,20,24,41
,281,18,244,242,20,24,41
,301,17,265,263,21,24,41
,270,17,235,240,19,24,41
,287,18,252,248,20,24,41
,282,18,252,250,21,24,41
,282,19,238,250,20,24,41
,280,17,237,248,21,24,41
,293,18,253,257,20,24,41
,292,18,248,251,20,24,41
,271,17,224,244,20,24,41
,259,18,228,241,21,24,41
,287,18,251,249,21,24,41
,299,17,267,261,20,24,41
,298,17,249,254,21,24,41
,301,18,256,261,21,24,41
,289,17,256,250,22,24,41
,288,18,239,241,21,24,41
,264,17,227,243,21,24,41
,282,18,259,253,20,24,41
,276,19,248,246,21,24,41
,289,17,250,248,22,24,41
,269,18,251,243,22,24,41
,294,18,256,254,21,24,41
,277,18,226,240,21,24,41
,301,18,251,263,21,24,41
,261,18,246,230,21,24,41
,281,18,241,244,20,24,41
,285,18,264,251,19,24,41
,299,18,265,255,20,24,41
,283,17,245,246,22,24,41
,273,17,240,242,19,24,41
,261,18,236,232,20,24,41
,267,17,239,236,20,24,41
,274,17,226,239,21,24,41
,285,17,247,243,21,24,41
,284,17,244,245,20,24,41
,285,17,235,250,20,24,41
,275,18,244,239,20,24,41
,281,17,236,241,19,24,41
,273,16,227,238,22,24,41
,282,18,233,239,19,24,41
,291,18,262,251,20,24,41
,298,19,261,258,20,24,41
,275,17,237,242,22,24,41
,266,19,229,231,20,24,41
,282,18,248,244,20,24,41
,287,17,255,257,19,24,41
,260,19,240,234,19,24,41
,279,16,241,243,20,24,41
,302,19,256,264,21,24,41
,295,18,242,245,19,24,41
,278,18,230,245,19,24,41
,303,17,261,266,20,24,41
,283,17,245,246,20,24,41
,271,17,244,235,20,24,41
,295,17,260,262,21,24,41
,286,17,247,247,20,24,41
,278,18,227,238,20,24,41
,295,15,261,257,20,24,41
,279,18,242,246,20,24,41
,281,17,244,248,20,24,41
,301,17,259,263,19,24,41
,265,16,236,230,20,24,41
,299,18,253,254,20,24,41
,280,18,245,247,21,24,41
,285,17,247,245,21,24,41
,293,17,250,261,20,24,41
,261,17,243,237,21,24,41
,300,17,258,261,22,24,41
,263,18,233,235,19,24,41
,297,17,255,261,19,24,41
,267,17,229,241,20,24,41
,293,17,253,259,19,24,41
,261,18,242,231,19,24,41
,299,20,251,268,20,24,41
,290,18,253,253,19,24,41
,274,17,233,243,20,24,41
,283,17,237,238,21,24,41
,301,18,261,267,21,24,41
,293,18,251,258,20,24,41
,292,17,249,256,22,24,41
,292,17,250,259,22,24,41
,294,17,251,256,22,24,41
,290,17,249,260,20,24,41
,298,17,260,261,20,24,41
,289,18,251,253,20,24,41
,275,18,244,241,22,24,41
,281,17,242,250,21,24,41
,287,17,258,267,21,24,41
,286,18,242,245,20,24,41
,277,18,238,247,20,24,41
,287,18,246,250,21,24,41
,291,17,266,252,20,24,41
,266,17,241,242,19,24,41
,278,18,246,243,20,24,41
,289,17,256,252,20,24,41
,303,17,257,267,19,24,41
,287,18,256,247,20,24,41
,264,17,237,230,19,24,41
,289,18,247,248,22,24,41
,293,17,256,270,21,24,41
,281,17,233,244,22,24,41
,280,19,224,244,20,24,41
,282,18,243,239,20,24,41
,283,17,248,249,22,24,41
,286,19,252,249,20,24,41
,289,18,255,251,19,24,41
,301,18,258,260,22,24,41
,301,18,259,255,20,24,41
,312,17,267,264,21,24,41
,285,18,252,253,19,24,41
,285,17,248,245,20,24,41
,279,18,247,250,20,24,41
,260,17,243,236,22,24,41
,277,16,244,240,22,24,41
,299,20,264,260,20,24,41
,274,18,236,247,22,24,41
,299,17,252,255,19,24,41
,266,18,235,231,20,24,41
,292,18,272,254,19,24,41
,269,18,238,237,20,24,41
,275,18,233,243,19,24,41
,305,18,263,263,20,24,41
,286,19,247,248,20,24,41
,272,18,225,246,20,24,41
,280,17,242,242,21,24,41
,295,18,259,257,19,24,41
,292,17,261,254,20,24,41
,277,18,242,234,19,24,41
,271,17,233,242,22,24,41
,269,17,233,237,21,24,41
,283,18,239,243,20,24,41
,278,20,240,246,20,24,41
,276,19,241,239,20,24,41
,276,18,246,234,20,24,41
,262,18,236,235,20,24,41
,278,20,224,241,21,24,41
,289,19,249,250,20,24,41
,304,18,256,261,20,24,41
,271,15,230,237,20,24,41
,299,18,249,265,20,24,41
,270,18,241,234,20,24,41
,284,20,244,246,20,24,41
,291,17,265,256,21,24,41
,264,17,229,233,19,24,41
,305,18,253,265,21,24,41
,280,17,243,246,20,24,41
,292,17,251,250,20,24,41
,285,17,249,251,22,24,41
,279,18,238,241,20,24,41
,288,17,250,252,22,24,41
,269,20,247,230,20,24,41
,294,17,256,260,20,24,41
,275,18,226,238,21,24,41
,291,17,259,253,20,24,41
,277,17,235,235,19,24,41
,288,17,253,251,21,24,41
,291,18,250,250,20,24,41
,276,16,249,247,19,24,41
,274,19,246,237,19,24,41
,294,18,257,259,20,24,41
,277,19,229,242,19,24,41
,282,17,244,241,20,24,41
,300,18,260,255,20,24,41
,277,17,231,237,22,24,41
,291,19,256,254,20,24,41
,290,17,256,259,21,24,41
,270,18,241,235,21,24,41
,273,18,233,237,20,24,41
,277,17,233,240,21,24,41
,277,17,227,238,20,24,41
,267,17,240,236,19,24,41
,273,18,235,238,19,24,41
,284,16,249,248,20,24,41
,297,18,260,266,21,24,41
,289,19,259,258,22,24,41
,285,17,260,254,20,24,41
,274,17,241,235,22,24,41
,269,17,227,235,19,24,41
,284,18,249,250,20,24,41
,288,18,264,252,20,24,41
,287,16,250,248,19,24,41
,273,17,219,240,20,24,41
,294,18,247,257,21,24,41
,301,17,250,260,22,24,41
,283,19,238,245,20,24,41
,269,17,233,241,21,24,41
,278,18,225,244,20,24,41
,273,18,235,243,19,24,41
,276,17,245,238,20,24,41
,274,18,238,232,19,24,41
,271,17,229,239,21,24,41
,270,16,236,240,20,24,41
,261,18,237,237,20,24,41
,288,20,244,250,19,24,41
,298,17,254,269,20,24,41
,289,18,249,254,22,24,41
,270,17,239,237,18,24,41
,287,18,257,253,20,24,41
,303,16,263,262,20,24,41
,291,17,249,252,22,24,41
,284,17,243,246,22,24,41
,268,18,241,237,20,24,41
,293,17,269,258,22,24,41
,275,18,232,246,19,24,41
,292,17,246,249,21,24,41
,285,18,255,249,20,24,41
,276,18,238,246,20,24,41
,294,18,248,250,20,24,41
,290,17,250,254,20,24,41
,278,17,245,248,21,24,41
,286,18,248,252,20,24,41
,296,18,264,265,20,24,41
,271,18,239,231,19,24,41
,279,18,236,240,19,24,41
,290,18,260,255,19,24,41
,312,17,253,264,21,24,41
,280,19,246,247,20,24,41
,265,17,236,230,20,24,41
,277,19,234,245,20,24,41
,282,19,249,248,19,24,41
,287,17,251,254,20,24,41
,293,18,260,269,20,24,41
,307,20,266,272,19,24,41
,292,17,252,254,19,24,41
,308,19,254,264,20,24,41
,297,18,261,266,19,24,41
,290,18,248,251,19,24,41
,278,17,240,239,20,24,41
,284,19,223,237,21,24,41
,291,19,253,253,19,24,41
,285,18,265,252,20,24,41
,274,17,231,236,21,24,41
,286,18,246,243,20,24,41
,312,16,261,265,18,24,41
,289,17,248,255,20,24,41
,274,18,240,232,21,24,41
,263,18,235,227,21,24,41
,270,19,245,234,19,24,41
,282,17,243,246,19,24,41
,287,17,258,252,21,24,41
,308,16,264,271,19,24,41
,288,19,254,254,20,24,41
,260,17,237,231,20,24,41
,294,18,252,257,20,24,41
,286,18,253,249,20,24,41
,269,17,242,232,20,24,41
,298,18,250,263,20,24,41
,294,18,255,262,20,24,41
,275,17,234,239,18,24,41
,278,19,235,238,18,24,41
,293,17,251,256,19,24,41
,303,18,265,261,21,24,41
,271,18,237,243,19,24,41
,275,19,237,240,19,24,41
,289,17,256,260,22,24,41
,285,18,248,250,20,24,41
,260,17,231,234,20,24,41
,277,18,245,245,22,24,41
,304,18,257,268,19,24,41
,286,18,252,252,20,24,41
,262,18,250,231,20,24,41
,264,18,237,229,21,24,41
,277,18,240,245,22,24,41
,281,18,232,246,19,24,41
,271,18,228,240,18,24,41
,255,18,227,239,20,24,41
,285,17,250,251,19,24,41
,304,17,264,267,19,24,41
,292,18,245,261,20,24,41
,285,19,240,235,19,24,41
,264,18,229,229,20,24,41
,279,17,245,247,20,24,41
,296,18,261,263,20,24,41
,284,19,246,245,20,24,41
,267,18,237,239,19,24,41
,293,18,251,259,18,24,41
,290,20,258,254,20,24,41
,273,17,224,242,18,24,41
,284,17,232,247,19,24,41
,290,20,267,251,19,24,41
,294,17,265,256,20,24,41
,297,17,252,259,20,24,41
,280,18,247,245,20,24,41
,280,17,246,248,21,24,41
,268,18,230,238,21,24,41
,271,18,222,234,20,24,41
,278,18,245,249,20,24,41
,284,15,255,256,20,24,41
,293,19,262,254,20,24,41
,276,18,242,244,20,24,41
,271,18,240,233,19,24,41
,283,17,248,251,20,24,41
,297,18,268,257,19,24,41
,303,19,259,262,19,24,41
,285,17,259,249,19,24,41
,282,17,247,245,20,24,41
,274,20,251,242,22,24,41
,262,19,239,236,19,24,41
,268,20,240,236,20,24,41
,272,19,241,232,22,24,41
,283,19,250,245,20,24,41
,301,17,268,263,21,24,41
,277,17,247,248,19,24,41
,271,19,237,237,20,24,41
,282,18,247,246,19,24,41
,295,18,270,259,20,24,41
,300,18,253,262,19,24,41
,267,17,243,246,21,24,41
,275,20,239,240,19,24,41
,296,17,255,257,19,24,41
,283,19,249,250,20,24,41
,274,17,235,244,21,24,41
,289,17,255,259,20,24,41
,259,17,237,230,20,24,41
,294,19,252,254,20,24,41
,276,19,232,242,19,24,41
,288,17,255,246,19,24,41
,286,18,256,250,20,24,41
,258,18,237,228,19,24,41
,296,19,259,259,22,24,41
,271,18,230,241,20,24,41
,304,19,253,254,20,24,41
,275,18,237,243,19,24,41
,292,18,258,257,19,24,41
,271,17,234,243,19,24,41
,257,18,237,224,20,24,41
,287,17,249,249,20,24,41
,300,17,252,256,20,24,41
,276,19,226,235,20,24,41
,300,18,258,264,17,24,41
,278,18,248,247,20,24,41
,278,18,230,242,20,24,41
,312,18,261,264,20,24,41
,273,18,245,236,20,24,41
,289,18,268,256,20,24,41
,269,17,234,232,20,24,41
,286,18,257,247,19,24,41
,289,18,255,254,20,24,41
,273,16,234,234,20,24,41
,291,17,250,251,22,24,41
,286,18,254,252,19,24,41
,269,16,218,239,20,24,41
,297,18,263,263,20,24,41
,264,18,236,233,19,24,41
,291,19,247,257,20,24,41
,289,19,257,251,19,24,41
,273,17,225,240,19,24,41
,306,18,261,262,22,24,41
,282,19,242,241,20,24,41
,270,18,230,231,19,24,41
,301,18,248,265,20,24,41
,289,18,249,253,20,24,41
,267,20,233,232,20,24,41
,294,18,254,254,19,24,41
,286,18,250,254,20,24,41
,272,18,242,236,20,24,41
,271,18,244,238,20,24,41
,300,20,248,261,20,24,41
,301,18,268,259,18,24,41
,272,17,244,238,20,24,41
,279,19,230,249,20,24,41
,278,20,228,238,19,24,41
,266,17,247,241,19,24,41
,285,17,248,250,20,24,41
,303,18,259,263,19,24,41
,300,17,253,252,20,24,41
,270,18,238,233,19,24,41
,265,18,225,231,19,24,41
,279,18,247,254,18,24,41
,285,18,258,265,20,24,41
,268,20,239,238,20,24,41
,301,18,263,262,20,24,41
,284,18,237,246,20,24,41
,284,20,249,250,20,24,41
,287,19,252,247,20,24,41
,293,18,249,257,19,24,41
,268,17,227,233,21,24,41
,294,18,244,258,19,24,41
,287,18,251,252,19,24,41
,273,19,242,234,18,24,41
,298,18,267,266,19,24,41
,261,19,238,231,18,24,41
,297,17,257,261,18,24,41
,266,19,235,235,20,24,41
,297,18,266,258,19,24,41
,262,17,237,233,19,24,41
,295,17,264,260,19,24,41
,277,18,237,233,19,24,41
,282,17,244,248,20,24,41
,299,19,245,266,18,24,41
,297,18,249,249,19,24,41
,257,18,232,237,20,24,41
,293,18,250,259,20,24,41
,299,18,253,259,20,24,41
,284,18,247,241,19,24,41
,266,17,231,235,20,24,41
,279,18,240,248,20,24,41
,304,18,267,256,20,24,41
,278,18,236,241,19,24,41
,281,18,245,243,19,24,41
,289,19,253,254,19,24,41
,291,20,262,257,19,24,41
,298,20,256,264,19,24,41
,302,20,263,265,19,24,41
,288,20,253,256,19,24,41
,288,17,243,247,20,24,41
,262,18,244,233,20,24,41
,282,17,227,244,19,24,41
,294,18,251,258,20,24,41
,292,18,264,255,19,24,41
,288,18,247,249,19,24,41
,276,18,235,241,19,24,41
,280,17,240,244,20,24,41
,282,19,247,250,18,24,41
,294,18,251,250,20,24,41
,291,18,251,247,19,24,41
,297,18,258,259,19,24,41
,286,19,259,252,20,24,41
,290,18,252,251,19,24,41
,283,18,249,247,20,24,41
,275,18,244,226,18,24,41
,265,18,235,233,19,24,41
,260,20,238,228,19,24,41
,285,20,247,248,19,24,41
,297,18,255,260,20,24,41
,283,18,253,248,20,24,41
,264,19,219,235,18,24,41
,300,19,256,260,18,24,41
,277,18,234,242,20,24,41
,297,18,258,262,20,24,41
,263,18,242,233,20,24,41
,295,18,258,259,21,24,41
,283,18,242,244,20,24,41
,284,18,249,247,19,24,41
,299,17,258,263,19,24,41
,266,17,235,227,19,24,41
,296,20,257,255,19,24,41
,290,18,265,258,18,24,41
,285,17,237,248,18,24,41
,276,20,238,233,20,24,41
,266,18,239,235,21,24,41
,270,19,235,234,20,24,41
,266,18,233,232,18,24,41
,279,17,238,240,21,24,41
,286,18,246,247,19,24,41
,288,18,254,250,18,24,41
,288,18,244,254,19,24,41
,296,20,265,259,19,24,41
,302,19,264,261,19,24,41
,288,17,250,253,19,24,41
,283,19,236,247,18,24,41
,261,18,230,238,18,24,41
,275,18,244,243,20,24,41
,305,18,255,265,18,24,41
,275,19,228,237,17,24,41
,305,17,265,258,20,24,41
,273,18,241,238,19,24,41
,283,18,242,246,21,24,41
,295,17,261,263,21,24,41
,286,17,255,250,20,24,41
,270,20,230,235,21,24,41
,294,18,259,256,19,24,41
,281,20,246,242,18,24,41
,262,18,231,237,20,24,41
,303,19,266,265,19,24,41
,270,18,222,238,19,24,41
,293,17,256,258,20,24,41
,274,20,237,231,18,24,41
,299,18,261,257,19,24,41
,280,18,248,248,19,24,41
,268,18,237,231,18,24,41
,275,18,245,232,17,24,41
,280,18,247,248,20,24,41
,294,17,251,262,20,24,41
,303,18,263,265,21,24,41
,284,17,247,248,20,24,41
,277,19,233,234,18,24,41
,287,18,251,252,18,24,41
,290,17,249,253,20,24,41
,261,18,228,226,20,24,41
,300,17,255,260,20,24,41
,269,18,234,233,19,24,41
,285,17,243,239,19,24,41
,292,19,264,258,20,24,41
,289,19,251,255,19,24,41
,270,18,236,234,19,24,41
,270,20,239,223,20,24,41
,282,18,247,247,20,24,41
,289,19,268,254,19,24,41
,296,19,269,258,19,24,41
,304,18,259,259,19,24,41
,303,18,260,260,20,24,41
,290,17,256,260,19,24,41
,288,17,256,249,19,24,41
,275,19,238,240,19,24,41
,273,17,232,236,20,24,41
,284,18,246,245,19,24,41
,307,18,260,272,19,24,41
,276,18,244,247,20,24,41
,261,20,246,229,18,24,41
,297,18,262,260,20,24,41
,280,20,239,241,19,24,41
,271,18,232,247,20,24,41
,289,19,249,250,20,24,41
,285,17,253,257,19,24,41
,302,19,264,260,20,24,41
,294,18,256,253,20,24,41
,277,18,240,242,19,24,41
,264,17,233,229,20,24,41
,270,18,248,243,19,24,41
,284,20,260,260,19,24,41
,277,18,241,238,19,24,41
,268,18,236,235,19,24,41
,279,18,245,246,19,24,41
,295,18,261,259,18,24,41
,275,18,245,246,20,24,41
,276,18,226,238,20,24,41
,282,17,247,249,19,24,41
,302,19,259,264,20,24,41
,294,18,255,260,17,24,41
,282,18,263,247,20,24,41
,273,17,248,235,20,24,41
,273,18,235,229,19,24,41
,290,19,258,263,19,24,41
,294,17,251,256,19,24,41
,275,17,236,247,20,24,41
,281,18,248,244,21,24,41
,296,18,256,259,19,24,41
,272,18,238,236,17,24,41
,272,20,230,233,19,24,41
,269,18,234,242,21,24,41
,284,17,247,248,20,24,41
,300,17,256,263,20,24,41
,298,19,265,260,20,24,41
,283,18,244,243,19,24,41
,269,18,241,237,19,24,41
,272,18,242,242,20,24,41
,302,17,257,260,19,24,41
,277,17,226,246,19,24,41
,266,18,240,228,20,24,41
,293,18,250,261,22,24,41
,297,19,266,256,19,24,41
,291,19,248,250,20,24,41
,279,17,242,245,20,24,41
,269,18,239,237,19,24,41
,262,18,231,233,20,24,41
,278,18,234,247,17,24,41
,280,19,240,239,18,24,41
,277,18,237,249,18,24,41
,263,18,231,230,19,24,41
,283,19,241,244,19,24,41
,291,20,260,254,18,24,41
,291,17,261,256,20,24,41
,257,18,234,232,20,24,41
,302,18,251,262,18,24,41
,257,18,236,233,19,24,41
,304,17,261,260,22,24,41
,272,20,233,238,20,24,41
,289,19,270,252,17,24,41
,265,18,239,234,20,24,41
,296,18,250,259,19,24,41
,281,18,230,240,19,24,41
,298,18,248,265,20,24,41
,259,19,235,226,18,24,41
,289,18,263,252,20,24,41
,272,18,247,235,17,24,41
,299,19,255,266,20,24,41
,278,17,246,247,19,24,41
,275,18,240,245,20,24,41
,305,19,262,262,22,24,41
,282,17,246,240,21,24,41
,280,20,241,241,19,24,41
,303,18,264,269,19,24,41
,273,18,244,244,20,24,41
,272,19,236,235,20,24,41
,301,17,255,263,19,24,41
,289,20,267,252,17,24,41
,276,17,241,242,19,24,41
,264,18,240,230,22,24,41
,286,18,250,249,20,24,41
,291,18,266,257,20,24,41
,292,18,257,248,19,24,41
,279,19,241,227,21,24,41
,264,20,224,236,18,24,41
,271,18,238,235,19,24,41
,264,18,236,232,19,24,41
,269,18,229,232,20,24,41
,291,18,266,258,17,24,41
,277,17,244,247,19,24,41
,267,20,240,235,19,24,41
,309,17,267,262,19,24,41
,260,19,237,224,21,24,41
,304,18,254,258,20,24,41
,279,17,225,248,19,24,41
,287,18,255,250,20,24,41
,287,18,259,251,22,24,41
,268,21,229,239,20,24,41
,290,18,265,252,19,24,41
,281,18,243,245,20,24,41
,259,19,231,229,19,24,41
,312,20,268,266,19,24,41
,275,18,246,244,19,24,41
,279,20,249,248,19,24,41
,284,18,247,247,22,24,41
,287,19,252,250,19,24,41
,282,19,246,245,19,24,41
,267,19,251,233,19,24,41
,293,18,250,256,19,24,41
,285,18,255,250,19,24,41
,268,19,237,234,19,24,41
,287,18,259,253,19,24,41
,292,20,256,253,19,24,41
,270,18,233,232,19,24,41
,287,18,245,248,21,24,41
,296,18,248,263,19,24,41
,269,18,231,240,19,24,41
,262,18,241,227,19,24,41
,279,18,247,249,19,24,41
,284,18,249,246,20,24,41
,278,18,242,244,20,24,41
,278,19,243,244,20,24,41
,294,17,263,256,19,24,41
,289,18,257,257,19,24,41
,264,18,234,226,19,24,41
,284,17,249,246,19,24,41
,308,18,257,267,19,24,41
,280,18,248,247,20,24,41
,273,19,238,248,20,24,41
,279,22,234,241,19,24,41
,301,19,254,259,19,24,41
,292,19,261,258,20,24,41
,281,18,242,248,19,24,41
,266,18,236,234,22,24,41
,308,21,256,265,19,24,41
,271,19,234,244,20,24,41
,297,18,255,256,18,24,41
,270,18,231,232,19,24,41
,300,18,267,258,19,24,41
,265,18,233,232,19,24,41
,302,19,268,263,19,24,41
,272,18,245,239,19,24,41
,270,20,249,232,20,24,41
,303,19,259,260,20,24,41
,273,19,243,243,20,24,41
,275,18,230,235,19,24,41
,276,17,234,244,20,24,41
,301,19,252,257,20,24,41
,291,19,253,251,18,24,41
,274,18,244,243,20,24,41
,256,18,231,232,17,24,41
,270,18,234,232,19,24,41
,266,18,223,240,17,24,41
,268,18,232,233,20,24,41
,276,18,227,235,20,24,41
,287,18,253,251,19,24,41
,295,18,264,262,18,24,41
,277,18,244,243,19,24,41
,273,18,236,238,19,24,41
,291,18,258,260,21,24,41
,261,18,237,237,19,24,41
,295,18,258,258,20,24,41
,267,18,222,237,20,24,41
,289,18,266,252,19,24,41
,256,18,235,231,17,24,41
,296,20,254,264,17,24,41
,262,19,234,232,18,24,41
,305,19,259,266,18,24,41
,273,19,235,234,19,24,41
,294,19,267,260,19,24,41
,267,18,237,234,18,24,41
,289,19,254,248,21,24,41
,283,19,247,244,17,24,41
,273,19,247,244,22,24,41
,288,19,266,252,18,24,41
,287,19,249,253,19,24,41
,267,19,235,237,18,24,41
,271,20,235,243,19,24,41
,294,18,252,262,19,24,41
,286,17,259,251,19,24,41
,271,19,226,241,20,24,41
,272,19,236,247,19,24,41
,303,19,258,262,18,24,41
,293,19,249,256,18,24,41
,269,19,225,234,19,24,41
,299,18,259,265,20,24,41
,284,19,245,246,21,24,41
,261,17,235,235,19,24,41
,280,20,249,247,19,24,41
,296,19,254,261,18,24,41
,268,18,233,240,19,24,41
,261,18,229,232,19,24,41
,282,18,240,246,22,24,41
,292,17,244,249,20,24,41
,304,20,259,266,20,24,41
,302,20,267,259,18,24,41
,294,18,257,262,19,24,41
,290,22,260,255,19,24,41
,267,18,239,242,20,24,41
,267,19,226,236,19,24,41
,284,18,245,251,19,24,41
,290,20,255,250,18,24,41
,269,17,227,231,19,24,41
,301,17,263,263,17,24,41
,282,17,243,245,20,24,41
,274,19,233,236,20,24,41
,281,17,245,248,20,24,41
,296,18,253,259,19,24,41
,269,19,244,242,18,24,41
,273,19,235,228,20,24,41
,288,18,247,249,18,24,41
,297,18,263,259,18,24,41
,267,19,240,238,17,24,41
,280,19,240,236,19,24,41
,296,18,261,259,18,24,41
,287,20,240,244,19,24,41
,268,19,244,233,19,24,41
,285,18,247,248,19,24,41
,298,17,251,260,18,24,41
,295,20,252,265,19,24,41
,262,20,233,233,18,24,41
,283,19,248,246,19,24,41
,301,18,255,258,19,24,41
,280,19,239,238,20,24,41
,280,18,247,249,19,24,41
,293,19,262,254,20,24,41
,277,17,240,241,19,24,41
,268,17,234,242,20,24,41
,286,17,250,248,20,24,41
,303,18,249,266,18,24,41
,307,18,263,262,21,24,41
,302,18,261,260,19,24,41
,299,19,254,260,18,24,41
,281,20,251,248,18,24,41
,288,19,242,241,20,24,41
,278,19,226,241,17,24,41
,264,18,244,230,17,24,41
,266,18,245,237,19,24,41
,261,18,234,224,19,24,41
,272,20,244,237,19,24,41
,290,19,251,251,18,24,41
,287,18,264,250,19,24,41
,299,19,264,255,19,24,41
,293,17,248,259,18,24,41
,275,19,244,242,20,24,41
,259,19,241,248,19,24,41
,291,18,255,258,19,24,41
,295,17,245,261,19,24,41
,273,18,247,236,18,24,41
,300,20,259,259,19,24,41
,285,18,231,243,19,24,41
,253,18,238,224,17,24,41
,305,18,256,253,19,24,41
,290,18,251,250,19,24,41
,269,18,238,244,20,24,41
,258,19,232,231,18,24,41
,270,17,243,238,21,24,41
,295,18,270,258,18,24,41
,285,18,250,249,20,24,41
,271,18,224,236,20,24,41
,286,20,269,249,19,24,41
,282,19,241,246,18,24,41
