UnRipe_fruit,TGS2620,TGS2610,TGS2602,MQ4,MQ5,temp,humid
Grapes,103,68,95,95,65,24,35
Grapes,98,68,106,98,66,24,35
Grapes,132,68,118,134,65,24,35
Grapes,107,68,100,105,65,24,35
Grapes,96,67,99,88,65,24,35
Grapes,103,67,96,96,65,24,35
Grapes,117,66,112,114,65,24,35
Grapes,123,69,121,121,67,24,35
Grapes,111,67,124,112,66,24,35
Grapes,132,67,129,129,66,24,35
Grapes,121,67,127,119,67,24,35
Grapes,128,68,115,124,66,24,35
Grapes,118,68,115,111,65,24,35
Grapes,89,67,90,87,64,24,35
Grapes,114,68,113,105,65,24,35
Grapes,121,68,125,117,65,24,35
Grapes,109,67,97,104,65,24,35
Grapes,94,69,100,92,64,24,35
Grapes,121,68,114,115,65,24,35
Grapes,121,67,119,115,67,24,35
Grapes,93,68,94,93,66,24,35
Grapes,114,68,110,112,64,24,35
Grapes,121,70,114,113,65,24,35
Grapes,96,66,97,99,66,24,35
Grapes,132,68,125,128,66,24,35
Grapes,105,68,93,106,68,24,35
Grapes,108,68,104,105,68,24,35
Grapes,116,69,110,109,65,24,35
Grapes,100,68,107,98,65,24,35
Grapes,112,67,107,111,66,24,35
Grapes,133,68,107,119,65,24,35
Grapes,99,67,83,99,66,24,35
Grapes,112,67,91,108,65,24,35
Grapes,115,67,105,108,65,24,35
Grapes,119,70,113,117,65,24,35
Grapes,121,65,114,114,66,24,35
Grapes,113,68,108,108,64,24,35
Grapes,96,69,96,94,66,24,35
Grapes,98,68,97,99,66,24,35
Grapes,127,67,118,122,67,24,35
Grapes,101,67,94,96,65,24,35
Grapes,111,68,106,104,65,24,35
Grapes,120,68,114,112,65,24,35
Grapes,103,68,95,96,64,24,35
Grapes,120,68,125,126,64,24,35
Grapes,105,68,94,106,64,24,35
Grapes,109,68,109,105,66,24,35
Grapes,117,68,127,115,65,24,35
Grapes,105,70,97,104,65,24,35
Grapes,116,68,100,106,65,24,35
Grapes,121,69,115,116,64,24,35
Grapes,102,68,89,101,65,24,35
Grapes,127,69,122,118,65,24,35
Grapes,120,68,119,112,64,24,35
Grapes,109,68,104,107,65,24,35
Grapes,99,68,92,90,64,24,35
Grapes,104,68,104,98,65,24,35
Grapes,124,68,112,118,67,24,35
Grapes,128,70,114,123,65,24,35
Grapes,135,68,121,123,65,24,35
Grapes,127,68,118,116,67,24,35
Grapes,109,67,105,105,65,24,35
Grapes,102,68,101,99,64,24,35
Grapes,95,68,103,95,65,24,35
Grapes,110,68,111,107,64,24,35
Grapes,125,68,134,117,66,24,35
Grapes,128,69,122,115,67,24,35
Grapes,131,68,110,119,67,24,35
Grapes,121,67,116,111,63,24,35
Grapes,109,68,97,97,65,24,35
Grapes,104,68,96,102,65,24,35
Grapes,104,70,93,95,64,24,35
Grapes,114,67,110,116,65,24,35
Grapes,117,68,114,117,66,24,35
Grapes,117,68,118,117,64,24,35
Grapes,122,68,123,113,65,24,35
Grapes,129,68,112,117,65,24,35
Grapes,129,68,120,118,65,24,35
Grapes,114,68,108,105,65,24,35
Grapes,101,68,102,88,65,24,35
Grapes,111,68,104,113,63,24,35
Grapes,128,67,126,120,66,24,35
Grapes,116,68,105,116,65,24,35
Grapes,101,67,93,83,65,24,35
Grapes,88,70,87,85,65,24,35
Grapes,94,68,93,89,65,24,35
Grapes,112,70,113,111,65,24,35
Grapes,120,69,119,116,65,24,35
Grapes,130,68,114,118,66,24,35
Grapes,106,69,102,101,65,24,35
Grapes,108,69,100,101,64,24,35
Grapes,120,68,115,116,63,24,35
Grapes,96,69,99,91,65,24,35
Grapes,123,69,117,118,65,24,35
Grapes,114,67,105,109,63,24,35
Grapes,104,68,92,100,64,24,35
Grapes,122,68,106,117,63,24,35
Grapes,126,69,115,118,64,24,35
Grapes,124,69,130,122,66,24,35
Grapes,125,68,118,121,64,24,35
Grapes,108,69,115,107,64,24,35
Grapes,119,70,116,111,65,24,35
Grapes,118,69,107,109,64,24,35
Grapes,120,69,111,111,66,24,35
Grapes,124,70,114,119,65,24,35
Grapes,115,68,115,105,65,24,35
Grapes,108,68,109,105,64,24,35
Grapes,119,68,109,107,67,24,35
Grapes,120,68,115,111,63,24,35
Grapes,132,69,127,128,64,24,35
Grapes,124,69,119,122,63,24,35
Grapes,104,69,100,102,65,24,35
Grapes,95,70,103,92,65,24,35
Grapes,121,69,116,116,65,24,35
Grapes,95,68,93,91,65,24,35
Grapes,119,69,118,117,65,24,35
Grapes,105,69,105,106,65,24,35
Grapes,108,68,108,102,65,24,35
Grapes,123,69,117,115,64,24,35
Grapes,95,68,96,91,64,24,35
Grapes,118,69,104,107,65,24,35
Grapes,119,69,130,117,63,24,35
Grapes,96,69,92,100,63,24,35
Grapes,103,69,103,97,63,24,35
Grapes,133,68,122,127,65,24,35
Grapes,106,67,117,107,66,24,35
Grapes,95,68,93,94,64,24,35
Grapes,117,70,104,111,65,24,35
Grapes,131,68,122,114,64,24,35
Grapes,125,70,127,120,65,24,35
Grapes,113,69,97,103,63,24,35
Grapes,104,68,89,102,64,24,35
Grapes,111,69,121,112,65,24,35
Grapes,130,69,117,127,64,24,35
Grapes,114,69,104,108,65,24,35
Grapes,105,68,96,100,65,24,35
Grapes,129,69,125,126,65,24,35
Grapes,107,69,108,110,66,24,35
Grapes,101,69,96,98,64,24,35
Grapes,102,69,93,96,65,24,35
Grapes,108,69,101,99,65,24,35
Grapes,106,70,103,103,64,24,35
Grapes,105,69,97,94,66,24,35
Grapes,93,67,99,90,67,24,35
Grapes,95,68,98,91,65,24,35
Grapes,111,70,97,106,64,24,35
Grapes,122,70,118,117,64,24,35
Grapes,136,67,123,131,66,24,35
Grapes,130,69,121,122,64,24,35
Grapes,129,67,117,124,64,24,35
Grapes,132,69,121,128,65,24,35
Grapes,122,69,124,117,64,24,35
Grapes,108,66,114,110,65,24,35
Grapes,100,68,103,103,64,24,35
Grapes,106,69,99,88,63,24,35
Grapes,122,72,112,108,63,24,35
Grapes,120,71,114,112,61,24,35
Grapes,130,72,129,125,62,24,35
Grapes,113,71,103,105,63,24,35
Grapes,105,72,90,106,62,24,35
Grapes,128,72,125,121,62,24,35
Grapes,99,72,98,94,62,24,35
Grapes,96,72,95,90,62,24,35
Grapes,111,73,95,112,63,24,35
Grapes,107,72,101,113,63,24,35
Grapes,119,72,112,113,62,24,35
Grapes,126,72,117,127,64,24,35
Grapes,125,73,118,121,61,24,35
Grapes,123,73,119,116,61,24,35
Grapes,107,72,100,103,62,24,35
Grapes,88,73,112,83,62,24,35
Grapes,97,73,94,93,62,24,35
Grapes,103,73,100,100,63,24,35
Grapes,116,73,112,113,63,24,35
Grapes,132,73,123,130,64,24,35
Grapes,117,74,103,101,61,24,35
Grapes,101,73,97,98,62,24,35
Grapes,123,74,122,116,62,24,35
Grapes,108,74,100,96,62,24,35
Grapes,105,73,104,103,62,24,35
Grapes,127,74,124,118,62,24,35
Grapes,109,73,107,102,62,24,35
Grapes,107,74,97,101,62,24,35
Grapes,117,73,114,108,62,24,35
Grapes,123,73,128,124,64,24,35
Grapes,113,74,110,112,61,24,35
Grapes,102,74,88,99,62,24,35
Grapes,134,73,113,126,63,24,35
Grapes,123,74,119,119,62,24,35
Grapes,104,75,107,91,63,24,35
Grapes,107,74,101,100,61,24,35
Grapes,121,73,131,124,62,24,35
Grapes,116,75,117,115,62,24,35
Grapes,94,74,92,97,62,24,35
Grapes,108,72,104,107,62,24,35
Grapes,126,76,117,119,61,24,35
Grapes,93,74,85,97,62,24,35
Grapes,108,75,99,100,65,24,35
Grapes,131,73,113,125,64,24,35
Grapes,96,74,92,92,62,24,35
Grapes,127,74,107,115,62,24,35
Grapes,87,75,106,88,61,24,35
Grapes,126,77,121,123,63,24,35
Grapes,86,74,96,84,61,24,35
Grapes,114,74,109,110,62,24,35
Grapes,131,73,111,123,62,24,35
Grapes,105,76,124,108,61,24,35
Grapes,101,74,101,100,62,24,35
Grapes,113,74,97,105,63,24,35
Grapes,107,74,85,101,63,24,35
Grapes,116,74,115,110,62,24,35
Grapes,132,75,122,130,62,24,35
Grapes,115,74,122,105,60,24,35
Grapes,110,74,108,103,62,24,35
Grapes,117,74,113,107,62,24,35
Grapes,125,73,111,117,63,24,35
Grapes,128,76,116,117,61,24,35
Grapes,112,75,108,113,63,24,35
Grapes,89,73,90,87,64,24,35
Grapes,106,76,102,101,60,24,35
Grapes,126,74,116,121,62,24,35
Grapes,121,74,121,115,61,24,35
Grapes,102,73,111,103,61,24,35
Grapes,107,75,94,97,64,24,35
Grapes,130,74,110,117,62,24,35
Grapes,99,75,101,100,63,24,35
Grapes,94,73,96,93,61,24,35
Grapes,112,75,112,106,62,24,35
